candidate,margin_threshold,best_similarity_threshold,duration_minimum_seconds,duration_margin_threshold,session,utterance_count,score,accuracy,unassigned_rate,error_rate,misattributed_seconds,correct_count,unassigned_count,wrong_count
margin>=0.09 OR best>=0.3 dur[1.5s->0.06],0.09,0.3,1.5,0.06,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,11.050000000000011,163,23,9
margin>=0.09 OR best>=0.3 dur[1.5s->0.06],0.09,0.3,1.5,0.06,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,7.010000000000133,197,39,7
margin>=0.09 OR best>=0.3 dur[1.5s->0.06],0.09,0.3,1.5,0.06,pooled,438,0.9068493150684932,0.821917808219178,0.1415525114155251,0.0365296803652968,18.060000000000144,360,62,16
margin>=0.09 OR best>=0.3 dur[2.0s->0.0],0.09,0.3,2.0,0.0,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,11.050000000000011,163,23,9
margin>=0.09 OR best>=0.3 dur[2.0s->0.0],0.09,0.3,2.0,0.0,20260825-end,243,0.908641975308642,0.8148148148148148,0.15637860082304528,0.02880658436213992,7.010000000000133,198,38,7
margin>=0.09 OR best>=0.3 dur[2.0s->0.0],0.09,0.3,2.0,0.0,pooled,438,0.9077625570776255,0.8242009132420092,0.13926940639269406,0.0365296803652968,18.060000000000144,361,61,16
margin>=0.09 OR best>=0.3 dur[2.0s->0.02],0.09,0.3,2.0,0.02,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,11.050000000000011,163,23,9
margin>=0.09 OR best>=0.3 dur[2.0s->0.02],0.09,0.3,2.0,0.02,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,7.010000000000133,197,39,7
margin>=0.09 OR best>=0.3 dur[2.0s->0.02],0.09,0.3,2.0,0.02,pooled,438,0.9068493150684932,0.821917808219178,0.1415525114155251,0.0365296803652968,18.060000000000144,360,62,16
margin>=0.09 OR best>=0.3 dur[2.0s->0.04],0.09,0.3,2.0,0.04,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,11.050000000000011,163,23,9
margin>=0.09 OR best>=0.3 dur[2.0s->0.04],0.09,0.3,2.0,0.04,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,7.010000000000133,197,39,7
margin>=0.09 OR best>=0.3 dur[2.0s->0.04],0.09,0.3,2.0,0.04,pooled,438,0.9068493150684932,0.821917808219178,0.1415525114155251,0.0365296803652968,18.060000000000144,360,62,16
margin>=0.09 OR best>=0.3 dur[2.0s->0.06],0.09,0.3,2.0,0.06,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,11.050000000000011,163,23,9
margin>=0.09 OR best>=0.3 dur[2.0s->0.06],0.09,0.3,2.0,0.06,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,7.010000000000133,197,39,7
margin>=0.09 OR best>=0.3 dur[2.0s->0.06],0.09,0.3,2.0,0.06,pooled,438,0.9068493150684932,0.821917808219178,0.1415525114155251,0.0365296803652968,18.060000000000144,360,62,16
margin>=0.09 OR best>=0.3 dur[2.5s->0.0],0.09,0.3,2.5,0.0,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,11.050000000000011,163,23,9
margin>=0.09 OR best>=0.3 dur[2.5s->0.0],0.09,0.3,2.5,0.0,20260825-end,243,0.908641975308642,0.8148148148148148,0.15637860082304528,0.02880658436213992,7.010000000000133,198,38,7
margin>=0.09 OR best>=0.3 dur[2.5s->0.0],0.09,0.3,2.5,0.0,pooled,438,0.9077625570776255,0.8242009132420092,0.13926940639269406,0.0365296803652968,18.060000000000144,361,61,16
margin>=0.09 OR best>=0.3 dur[2.5s->0.02],0.09,0.3,2.5,0.02,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,11.050000000000011,163,23,9
margin>=0.09 OR best>=0.3 dur[2.5s->0.02],0.09,0.3,2.5,0.02,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,7.010000000000133,197,39,7
margin>=0.09 OR best>=0.3 dur[2.5s->0.02],0.09,0.3,2.5,0.02,pooled,438,0.9068493150684932,0.821917808219178,0.1415525114155251,0.0365296803652968,18.060000000000144,360,62,16
margin>=0.09 OR best>=0.3 dur[2.5s->0.04],0.09,0.3,2.5,0.04,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,11.050000000000011,163,23,9
margin>=0.09 OR best>=0.3 dur[2.5s->0.04],0.09,0.3,2.5,0.04,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,7.010000000000133,197,39,7
margin>=0.09 OR best>=0.3 dur[2.5s->0.04],0.09,0.3,2.5,0.04,pooled,438,0.9068493150684932,0.821917808219178,0.1415525114155251,0.0365296803652968,18.060000000000144,360,62,16
margin>=0.09 OR best>=0.3 dur[2.5s->0.06],0.09,0.3,2.5,0.06,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,11.050000000000011,163,23,9
margin>=0.09 OR best>=0.3 dur[2.5s->0.06],0.09,0.3,2.5,0.06,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,7.010000000000133,197,39,7
margin>=0.09 OR best>=0.3 dur[2.5s->0.06],0.09,0.3,2.5,0.06,pooled,438,0.9068493150684932,0.821917808219178,0.1415525114155251,0.0365296803652968,18.060000000000144,360,62,16
margin>=0.09 OR best>=0.3 dur[3.0s->0.0],0.09,0.3,3.0,0.0,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,11.050000000000011,163,23,9
margin>=0.09 OR best>=0.3 dur[3.0s->0.0],0.09,0.3,3.0,0.0,20260825-end,243,0.908641975308642,0.8148148148148148,0.15637860082304528,0.02880658436213992,7.010000000000133,198,38,7
margin>=0.09 OR best>=0.3 dur[3.0s->0.0],0.09,0.3,3.0,0.0,pooled,438,0.9077625570776255,0.8242009132420092,0.13926940639269406,0.0365296803652968,18.060000000000144,361,61,16
margin>=0.09 OR best>=0.3 dur[3.0s->0.02],0.09,0.3,3.0,0.02,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,11.050000000000011,163,23,9
margin>=0.09 OR best>=0.3 dur[3.0s->0.02],0.09,0.3,3.0,0.02,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,7.010000000000133,197,39,7
margin>=0.09 OR best>=0.3 dur[3.0s->0.02],0.09,0.3,3.0,0.02,pooled,438,0.9068493150684932,0.821917808219178,0.1415525114155251,0.0365296803652968,18.060000000000144,360,62,16
margin>=0.09 OR best>=0.3 dur[3.0s->0.04],0.09,0.3,3.0,0.04,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,11.050000000000011,163,23,9
margin>=0.09 OR best>=0.3 dur[3.0s->0.04],0.09,0.3,3.0,0.04,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,7.010000000000133,197,39,7
margin>=0.09 OR best>=0.3 dur[3.0s->0.04],0.09,0.3,3.0,0.04,pooled,438,0.9068493150684932,0.821917808219178,0.1415525114155251,0.0365296803652968,18.060000000000144,360,62,16
margin>=0.09 OR best>=0.3 dur[3.0s->0.06],0.09,0.3,3.0,0.06,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,11.050000000000011,163,23,9
margin>=0.09 OR best>=0.3 dur[3.0s->0.06],0.09,0.3,3.0,0.06,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,7.010000000000133,197,39,7
margin>=0.09 OR best>=0.3 dur[3.0s->0.06],0.09,0.3,3.0,0.06,pooled,438,0.9068493150684932,0.821917808219178,0.1415525114155251,0.0365296803652968,18.060000000000144,360,62,16
margin>=0.09 OR best>=0.325,0.09,0.325,,,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,11.050000000000011,162,24,9
margin>=0.09 OR best>=0.325,0.09,0.325,,,20260825-end,243,0.9061728395061729,0.8024691358024691,0.1728395061728395,0.024691358024691357,5.610000000000042,195,42,6
margin>=0.09 OR best>=0.325,0.09,0.325,,,pooled,438,0.9054794520547945,0.815068493150685,0.1506849315068493,0.03424657534246575,16.660000000000053,357,66,15
margin>=0.09 OR best>=0.325 dur[1.0s->0.0],0.09,0.325,1.0,0.0,20260818-end,195,0.9035897435897435,0.8358974358974359,0.11282051282051282,0.05128205128205128,12.590000000000003,163,22,10
margin>=0.09 OR best>=0.325 dur[1.0s->0.0],0.09,0.325,1.0,0.0,20260825-end,243,0.9061728395061729,0.8148148148148148,0.1522633744855967,0.03292181069958848,8.070000000000078,198,37,8
margin>=0.09 OR best>=0.325 dur[1.0s->0.0],0.09,0.325,1.0,0.0,pooled,438,0.9050228310502283,0.8242009132420092,0.13470319634703196,0.0410958904109589,20.660000000000082,361,59,18
margin>=0.09 OR best>=0.325 dur[1.0s->0.02],0.09,0.325,1.0,0.02,20260818-end,195,0.9035897435897435,0.8358974358974359,0.11282051282051282,0.05128205128205128,12.590000000000003,163,22,10
margin>=0.09 OR best>=0.325 dur[1.0s->0.02],0.09,0.325,1.0,0.02,20260825-end,243,0.9012345679012346,0.8024691358024691,0.1646090534979424,0.03292181069958848,8.070000000000078,195,40,8
margin>=0.09 OR best>=0.325 dur[1.0s->0.02],0.09,0.325,1.0,0.02,pooled,438,0.902283105022831,0.817351598173516,0.1415525114155251,0.0410958904109589,20.660000000000082,358,62,18
margin>=0.09 OR best>=0.325 dur[1.0s->0.04],0.09,0.325,1.0,0.04,20260818-end,195,0.9015384615384615,0.8307692307692308,0.11794871794871795,0.05128205128205128,12.590000000000003,162,23,10
margin>=0.09 OR best>=0.325 dur[1.0s->0.04],0.09,0.325,1.0,0.04,20260825-end,243,0.9061728395061729,0.8024691358024691,0.1728395061728395,0.024691358024691357,5.610000000000042,195,42,6
margin>=0.09 OR best>=0.325 dur[1.0s->0.04],0.09,0.325,1.0,0.04,pooled,438,0.904109589041096,0.815068493150685,0.14840182648401826,0.0365296803652968,18.200000000000045,357,65,16
margin>=0.09 OR best>=0.325 dur[1.0s->0.06],0.09,0.325,1.0,0.06,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,11.050000000000011,162,24,9
margin>=0.09 OR best>=0.325 dur[1.0s->0.06],0.09,0.325,1.0,0.06,20260825-end,243,0.9061728395061729,0.8024691358024691,0.1728395061728395,0.024691358024691357,5.610000000000042,195,42,6
margin>=0.09 OR best>=0.325 dur[1.0s->0.06],0.09,0.325,1.0,0.06,pooled,438,0.9054794520547945,0.815068493150685,0.1506849315068493,0.03424657534246575,16.660000000000053,357,66,15
margin>=0.09 OR best>=0.325 dur[1.5s->0.0],0.09,0.325,1.5,0.0,20260818-end,195,0.9015384615384615,0.8307692307692308,0.11794871794871795,0.05128205128205128,12.590000000000003,162,23,10
margin>=0.09 OR best>=0.325 dur[1.5s->0.0],0.09,0.325,1.5,0.0,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,5.610000000000042,196,41,6
margin>=0.09 OR best>=0.325 dur[1.5s->0.0],0.09,0.325,1.5,0.0,pooled,438,0.9050228310502284,0.817351598173516,0.1461187214611872,0.0365296803652968,18.200000000000045,358,64,16
margin>=0.09 OR best>=0.325 dur[1.5s->0.02],0.09,0.325,1.5,0.02,20260818-end,195,0.9015384615384615,0.8307692307692308,0.11794871794871795,0.05128205128205128,12.590000000000003,162,23,10
margin>=0.09 OR best>=0.325 dur[1.5s->0.02],0.09,0.325,1.5,0.02,20260825-end,243,0.9061728395061729,0.8024691358024691,0.1728395061728395,0.024691358024691357,5.610000000000042,195,42,6
margin>=0.09 OR best>=0.325 dur[1.5s->0.02],0.09,0.325,1.5,0.02,pooled,438,0.904109589041096,0.815068493150685,0.14840182648401826,0.0365296803652968,18.200000000000045,357,65,16
margin>=0.09 OR best>=0.325 dur[1.5s->0.04],0.09,0.325,1.5,0.04,20260818-end,195,0.9015384615384615,0.8307692307692308,0.11794871794871795,0.05128205128205128,12.590000000000003,162,23,10
margin>=0.09 OR best>=0.325 dur[1.5s->0.04],0.09,0.325,1.5,0.04,20260825-end,243,0.9061728395061729,0.8024691358024691,0.1728395061728395,0.024691358024691357,5.610000000000042,195,42,6
margin>=0.09 OR best>=0.325 dur[1.5s->0.04],0.09,0.325,1.5,0.04,pooled,438,0.904109589041096,0.815068493150685,0.14840182648401826,0.0365296803652968,18.200000000000045,357,65,16
margin>=0.09 OR best>=0.325 dur[1.5s->0.06],0.09,0.325,1.5,0.06,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,11.050000000000011,162,24,9
margin>=0.09 OR best>=0.325 dur[1.5s->0.06],0.09,0.325,1.5,0.06,20260825-end,243,0.9061728395061729,0.8024691358024691,0.1728395061728395,0.024691358024691357,5.610000000000042,195,42,6
margin>=0.09 OR best>=0.325 dur[1.5s->0.06],0.09,0.325,1.5,0.06,pooled,438,0.9054794520547945,0.815068493150685,0.1506849315068493,0.03424657534246575,16.660000000000053,357,66,15
margin>=0.09 OR best>=0.325 dur[2.0s->0.0],0.09,0.325,2.0,0.0,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,11.050000000000011,162,24,9
margin>=0.09 OR best>=0.325 dur[2.0s->0.0],0.09,0.325,2.0,0.0,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,5.610000000000042,196,41,6
margin>=0.09 OR best>=0.325 dur[2.0s->0.0],0.09,0.325,2.0,0.0,pooled,438,0.906392694063927,0.817351598173516,0.14840182648401826,0.03424657534246575,16.660000000000053,358,65,15
margin>=0.09 OR best>=0.325 dur[2.0s->0.02],0.09,0.325,2.0,0.02,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,11.050000000000011,162,24,9
margin>=0.09 OR best>=0.325 dur[2.0s->0.02],0.09,0.325,2.0,0.02,20260825-end,243,0.9061728395061729,0.8024691358024691,0.1728395061728395,0.024691358024691357,5.610000000000042,195,42,6
margin>=0.09 OR best>=0.325 dur[2.0s->0.02],0.09,0.325,2.0,0.02,pooled,438,0.9054794520547945,0.815068493150685,0.1506849315068493,0.03424657534246575,16.660000000000053,357,66,15
margin>=0.09 OR best>=0.325 dur[2.0s->0.04],0.09,0.325,2.0,0.04,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,11.050000000000011,162,24,9
margin>=0.09 OR best>=0.325 dur[2.0s->0.04],0.09,0.325,2.0,0.04,20260825-end,243,0.9061728395061729,0.8024691358024691,0.1728395061728395,0.024691358024691357,5.610000000000042,195,42,6
margin>=0.09 OR best>=0.325 dur[2.0s->0.04],0.09,0.325,2.0,0.04,pooled,438,0.9054794520547945,0.815068493150685,0.1506849315068493,0.03424657534246575,16.660000000000053,357,66,15
margin>=0.09 OR best>=0.325 dur[2.0s->0.06],0.09,0.325,2.0,0.06,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,11.050000000000011,162,24,9
margin>=0.09 OR best>=0.325 dur[2.0s->0.06],0.09,0.325,2.0,0.06,20260825-end,243,0.9061728395061729,0.8024691358024691,0.1728395061728395,0.024691358024691357,5.610000000000042,195,42,6
margin>=0.09 OR best>=0.325 dur[2.0s->0.06],0.09,0.325,2.0,0.06,pooled,438,0.9054794520547945,0.815068493150685,0.1506849315068493,0.03424657534246575,16.660000000000053,357,66,15
margin>=0.09 OR best>=0.325 dur[2.5s->0.0],0.09,0.325,2.5,0.0,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,11.050000000000011,162,24,9
margin>=0.09 OR best>=0.325 dur[2.5s->0.0],0.09,0.325,2.5,0.0,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,5.610000000000042,196,41,6
margin>=0.09 OR best>=0.325 dur[2.5s->0.0],0.09,0.325,2.5,0.0,pooled,438,0.906392694063927,0.817351598173516,0.14840182648401826,0.03424657534246575,16.660000000000053,358,65,15
margin>=0.09 OR best>=0.325 dur[2.5s->0.02],0.09,0.325,2.5,0.02,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,11.050000000000011,162,24,9
margin>=0.09 OR best>=0.325 dur[2.5s->0.02],0.09,0.325,2.5,0.02,20260825-end,243,0.9061728395061729,0.8024691358024691,0.1728395061728395,0.024691358024691357,5.610000000000042,195,42,6
margin>=0.09 OR best>=0.325 dur[2.5s->0.02],0.09,0.325,2.5,0.02,pooled,438,0.9054794520547945,0.815068493150685,0.1506849315068493,0.03424657534246575,16.660000000000053,357,66,15
margin>=0.09 OR best>=0.325 dur[2.5s->0.04],0.09,0.325,2.5,0.04,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,11.050000000000011,162,24,9
margin>=0.09 OR best>=0.325 dur[2.5s->0.04],0.09,0.325,2.5,0.04,20260825-end,243,0.9061728395061729,0.8024691358024691,0.1728395061728395,0.024691358024691357,5.610000000000042,195,42,6
margin>=0.09 OR best>=0.325 dur[2.5s->0.04],0.09,0.325,2.5,0.04,pooled,438,0.9054794520547945,0.815068493150685,0.1506849315068493,0.03424657534246575,16.660000000000053,357,66,15
margin>=0.09 OR best>=0.325 dur[2.5s->0.06],0.09,0.325,2.5,0.06,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,11.050000000000011,162,24,9
margin>=0.09 OR best>=0.325 dur[2.5s->0.06],0.09,0.325,2.5,0.06,20260825-end,243,0.9061728395061729,0.8024691358024691,0.1728395061728395,0.024691358024691357,5.610000000000042,195,42,6
margin>=0.09 OR best>=0.325 dur[2.5s->0.06],0.09,0.325,2.5,0.06,pooled,438,0.9054794520547945,0.815068493150685,0.1506849315068493,0.03424657534246575,16.660000000000053,357,66,15
margin>=0.09 OR best>=0.325 dur[3.0s->0.0],0.09,0.325,3.0,0.0,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,11.050000000000011,162,24,9
margin>=0.09 OR best>=0.325 dur[3.0s->0.0],0.09,0.325,3.0,0.0,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,5.610000000000042,196,41,6
margin>=0.09 OR best>=0.325 dur[3.0s->0.0],0.09,0.325,3.0,0.0,pooled,438,0.906392694063927,0.817351598173516,0.14840182648401826,0.03424657534246575,16.660000000000053,358,65,15
margin>=0.09 OR best>=0.325 dur[3.0s->0.02],0.09,0.325,3.0,0.02,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,11.050000000000011,162,24,9
margin>=0.09 OR best>=0.325 dur[3.0s->0.02],0.09,0.325,3.0,0.02,20260825-end,243,0.9061728395061729,0.8024691358024691,0.1728395061728395,0.024691358024691357,5.610000000000042,195,42,6
margin>=0.09 OR best>=0.325 dur[3.0s->0.02],0.09,0.325,3.0,0.02,pooled,438,0.9054794520547945,0.815068493150685,0.1506849315068493,0.03424657534246575,16.660000000000053,357,66,15
margin>=0.09 OR best>=0.325 dur[3.0s->0.04],0.09,0.325,3.0,0.04,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,11.050000000000011,162,24,9
margin>=0.09 OR best>=0.325 dur[3.0s->0.04],0.09,0.325,3.0,0.04,20260825-end,243,0.9061728395061729,0.8024691358024691,0.1728395061728395,0.024691358024691357,5.610000000000042,195,42,6
margin>=0.09 OR best>=0.325 dur[3.0s->0.04],0.09,0.325,3.0,0.04,pooled,438,0.9054794520547945,0.815068493150685,0.1506849315068493,0.03424657534246575,16.660000000000053,357,66,15
margin>=0.09 OR best>=0.325 dur[3.0s->0.06],0.09,0.325,3.0,0.06,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,11.050000000000011,162,24,9
margin>=0.09 OR best>=0.325 dur[3.0s->0.06],0.09,0.325,3.0,0.06,20260825-end,243,0.9061728395061729,0.8024691358024691,0.1728395061728395,0.024691358024691357,5.610000000000042,195,42,6
margin>=0.09 OR best>=0.325 dur[3.0s->0.06],0.09,0.325,3.0,0.06,pooled,438,0.9054794520547945,0.815068493150685,0.1506849315068493,0.03424657534246575,16.660000000000053,357,66,15
margin>=0.09 OR best>=0.35,0.09,0.35,,,20260818-end,195,0.9035897435897435,0.8205128205128205,0.13846153846153847,0.041025641025641026,10.310000000000016,160,27,8
margin>=0.09 OR best>=0.35,0.09,0.35,,,20260825-end,243,0.9069958847736626,0.7983539094650206,0.18106995884773663,0.0205761316872428,4.660000000000053,194,44,5
margin>=0.09 OR best>=0.35,0.09,0.35,,,pooled,438,0.9054794520547945,0.8082191780821918,0.16210045662100456,0.02968036529680365,14.97000000000007,354,71,13
margin>=0.09 OR best>=0.35 dur[1.0s->0.0],0.09,0.35,1.0,0.0,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,11.850000000000009,163,23,9
margin>=0.09 OR best>=0.35 dur[1.0s->0.0],0.09,0.35,1.0,0.0,20260825-end,243,0.908641975308642,0.8148148148148148,0.15637860082304528,0.02880658436213992,7.12000000000009,198,38,7
margin>=0.09 OR best>=0.35 dur[1.0s->0.0],0.09,0.35,1.0,0.0,pooled,438,0.9077625570776255,0.8242009132420092,0.13926940639269406,0.0365296803652968,18.9700000000001,361,61,16
margin>=0.09 OR best>=0.35 dur[1.0s->0.02],0.09,0.35,1.0,0.02,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,11.850000000000009,163,23,9
margin>=0.09 OR best>=0.35 dur[1.0s->0.02],0.09,0.35,1.0,0.02,20260825-end,243,0.9037037037037038,0.8024691358024691,0.16872427983539096,0.02880658436213992,7.12000000000009,195,41,7
margin>=0.09 OR best>=0.35 dur[1.0s->0.02],0.09,0.35,1.0,0.02,pooled,438,0.9050228310502283,0.817351598173516,0.1461187214611872,0.0365296803652968,18.9700000000001,358,64,16
margin>=0.09 OR best>=0.35 dur[1.0s->0.04],0.09,0.35,1.0,0.04,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,11.850000000000009,162,24,9
